elapsed_time,ax,ay,az,vibration
00:00:07.487,108.0,-1016.0,15076.0,1273.42
00:00:07.517,224.0,-944.0,15084.0,1268.83
00:00:07.549,300.0,-1012.0,14868.0,1478.58
00:00:07.579,204.0,-952.0,15084.0,1268.61
00:00:07.608,268.0,-940.0,14868.0,1483.90
00:00:07.640,300.0,-1168.0,14888.0,1447.24
00:00:07.669,728.0,-600.0,15060.0,1294.48
00:00:07.704,-184.0,-1204.0,14980.0,1354.57
00:00:07.736,-460.0,-1472.0,14928.0,1376.55
00:00:07.764,320.0,-748.0,15016.0,1345.98
00:00:07.794,508.0,-512.0,14844.0,1522.49
00:00:07.826,356.0,-1004.0,15072.0,1274.40
00:00:07.859,-224.0,-1392.0,14972.0,1345.76
00:00:07.888,4.0,-1116.0,14912.0,1430.30
00:00:07.917,420.0,-768.0,15012.0,1346.50
00:00:07.947,456.0,-896.0,15068.0,1282.50
00:00:07.978,80.0,-896.0,15120.0,1237.26
00:00:08.009,124.0,-1072.0,15144.0,1201.60
00:00:08.040,180.0,-1096.0,14944.0,1398.78
00:00:08.069,292.0,-908.0,14992.0,1361.69
00:00:08.101,496.0,-616.0,15052.0,1311.24
00:00:08.132,224.0,-1072.0,15164.0,1180.51
00:00:08.163,380.0,-956.0,14928.0,1420.59
00:00:08.193,308.0,-808.0,15184.0,1175.40
00:00:08.224,84.0,-1116.0,15124.0,1218.65
00:00:08.254,316.0,-852.0,14812.0,1544.15
00:00:08.285,248.0,-864.0,14968.0,1389.03
00:00:08.316,120.0,-976.0,15088.0,1263.99
00:00:08.346,280.0,-932.0,14876.0,1476.20
00:00:08.377,308.0,-948.0,14928.0,1422.76
00:00:08.408,204.0,-1000.0,15040.0,1309.41
00:00:08.437,564.0,-888.0,14936.0,1411.00
00:00:08.467,128.0,-976.0,15056.0,1295.86
00:00:08.497,232.0,-888.0,14956.0,1399.86
00:00:08.527,524.0,-740.0,15028.0,1328.67
00:00:08.557,132.0,-968.0,14932.0,1420.07
00:00:08.589,92.0,-1020.0,15040.0,1309.17
00:00:08.618,280.0,-884.0,15124.0,1231.60
00:00:08.648,400.0,-732.0,14924.0,1436.71
00:00:08.680,384.0,-912.0,15032.0,1319.46
00:00:08.711,200.0,-908.0,15016.0,1339.24
00:00:08.742,256.0,-948.0,14936.0,1415.76
00:00:08.772,340.0,-848.0,15020.0,1336.24
00:00:08.804,324.0,-772.0,15040.0,1320.71
00:00:08.835,220.0,-996.0,14988.0,1361.33
00:00:08.865,8.0,-1028.0,15056.0,1292.94
00:00:08.895,164.0,-944.0,14924.0,1429.27
00:00:08.926,176.0,-936.0,15100.0,1253.99
00:00:08.955,184.0,-908.0,14940.0,1415.30
00:00:08.985,228.0,-960.0,15100.0,1251.80
00:00:09.015,104.0,-888.0,15252.0,1105.82
00:00:09.045,504.0,-968.0,15068.0,1276.53
00:00:09.077,184.0,-1048.0,15192.0,1154.78
00:00:09.107,228.0,-928.0,15020.0,1333.63
00:00:09.137,336.0,-820.0,15104.0,1254.03
00:00:09.168,200.0,-876.0,14920.0,1436.97
00:00:09.201,160.0,-1072.0,15004.0,1340.90
00:00:09.232,112.0,-1072.0,14828.0,1516.88
00:00:09.262,380.0,-896.0,15096.0,1256.66
00:00:09.292,216.0,-864.0,15068.0,1289.70
00:00:09.322,172.0,-880.0,15004.0,1353.23
00:00:09.353,240.0,-916.0,15068.0,1286.28
00:00:09.384,256.0,-972.0,14948.0,1402.24
00:00:09.415,188.0,-1072.0,14944.0,1400.42
00:00:09.446,256.0,-1032.0,14924.0,1422.17
00:00:09.477,200.0,-868.0,15028.0,1329.62
00:00:09.507,184.0,-976.0,15040.0,1311.24
00:00:09.537,204.0,-1016.0,14984.0,1364.21
00:00:09.567,180.0,-908.0,15020.0,1335.50
