time,ax,ay,az,gx,gy,gz,sw420
00:10:55:080,2411.322531,-652.9337943,-2071.727132,-276.0219541,663.0083461,-167.8910822,1
00:10:55:334,8.221901497,2154.908274,2011.815242,-264.1058594,394.2016668,-172.9852789,0
00:10:55:585,2990.603479,3298.209215,-4239.863471,-590.8059577,2667.740383,-215.4457185,0
00:10:55:839,3393.472737,2414.417045,-3634.329831,-929.5559126,3846.208682,-502.0642049,1
00:10:56:089,-1615.725784,1372.079562,866.7971671,107.6700119,-1141.816229,-106.3649156,0
00:10:56:345,-2521.084697,-1108.032192,-9239.924152,-322.9574979,-3409.78564,205.6880362,1
00:10:56:594,-117.2259898,-408.7589245,-3729.893569,-715.1137276,-1099.637093,-169.3742598,1
00:10:56:847,649.3189628,199.9745805,3458.395135,294.5397003,1048.105591,-120.5104458,0
00:10:57:100,-385.4858199,9.317112957,-1353.211532,-218.8817052,-670.4002195,-66.42311563,0
00:10:57:352,-972.5807121,674.1231538,-1351.10674,-438.1290319,713.2630052,-186.4872163,0
00:10:57:605,-109.4537279,12.80810617,-969.0069826,-75.01829263,70.37599368,-113.3904155,0
00:10:57:854,234.158653,326.3355273,606.8404089,-176.1685634,-4.141361723,-132.4456034,0
00:10:58:108,12.96897178,27.12622608,32.81574771,-136.7472226,205.1559932,-124.2868509,0
00:10:58:363,186.6294112,-996.5910295,-1331.376183,-212.4059303,-192.8338524,-95.29739431,0
00:10:58:614,66.03660851,-237.852941,1644.626639,-177.519979,128.3212623,-122.1087103,0
00:10:58:866,-26.05418755,34.7523472,1086.459896,-104.5753795,-25.83679739,-110.4175583,0
00:10:59:119,193.3552791,-86.75702648,258.2628377,-135.2049182,67.80938718,-119.2146153,0
00:10:59:370,167.0972742,77.06994423,1037.810583,-157.8895395,127.3219681,-116.9787127,0
00:10:59:622,71.76791412,-68.640268,274.5484977,-188.9264258,-0.535435023,-113.2972109,0
00:10:59:875,192.4487928,-59.32697439,581.9233238,-144.1265784,83.81856934,-120.8310779,0
00:11:00:126,123.4758408,22.69959954,576.9914072,-150.1422915,70.2548311,-89.11468385,0
00:11:00:378,67.13975377,-151.8950726,622.7307961,-149.7402815,46.84135801,-92.81498578,0
00:11:00:631,135.4495656,-142.0466869,636.0696696,-163.2259046,97.27098559,-137.7734697,0
00:11:00:884,122.9754123,31.61852325,276.7784534,-186.9206801,48.44588204,-115.7875896,0
00:11:01:136,279.3233236,-252.7588003,987.7978558,-122.4977617,41.20288488,-93.76221004,0
00:11:01:389,7.799731393,123.6672854,-12.93697082,-185.1640331,165.6061228,-130.8441245,0
00:11:01:641,266.5820625,-83.25562882,1095.900038,-133.7770263,-73.16474756,-106.1561396,0
00:11:01:893,70.53944882,-133.5948057,599.2785245,-128.9317926,192.6033954,-120.5628958,0
00:11:02:145,-124.3822415,337.6258361,-241.2695212,-187.6053838,66.76861642,-135.5682371,0
00:11:02:398,694.2713649,-840.9526486,3071.879829,0.091382013,-179.995527,-85.55860609,0
00:11:02:650,-750.2573785,1188.113661,-2807.755796,-426.672122,630.2537531,-170.9106585,0
00:11:02:903,1052.322345,-99.58596029,1543.213067,-378.9933138,-452.2496384,-108.3408301,0
00:11:03:156,-853.6893192,-4242.917964,8749.748909,947.3616928,-867.1176442,-47.02601904,1
00:11:03:409,-4902.028917,414.198499,-3259.710769,917.2824938,1047.211283,-325.8031816,1
00:11:03:663,-4902.028917,3476.717568,-3820.545706,74.38418076,-808.6452108,-255.2468701,1
00:11:03:913,107.281611,3346.367821,-3385.749436,362.1843026,-3409.78564,83.63475729,1
00:11:04:164,238.231219,126.5700456,-782.4884483,-76.33791954,1409.21851,-132.5464461,1
00:11:04:421,3792.310623,-4970.245117,9700.921813,-627.3362622,3846.208682,-291.2304396,1
00:11:04:671,861.7435252,-2535.273958,4632.295265,-0.910364706,561.7709015,-32.11731065,0
00:11:04:923,-2124.749547,419.3884603,3967.090255,126.7386727,-1057.980455,-116.1836565,0
00:11:05:175,-976.0722638,-40.19200643,-3604.691306,-456.9745619,-722.1885068,-45.07083952,0
00:11:05:428,1043.471278,2863.287756,-10701.80797,-1304.295807,-3128.341668,201.7813647,1
00:11:05:681,2052.069483,2993.53734,-252.9497548,-1031.099229,-425.6005203,-75.5051906,0
00:11:05:933,-1783.20464,1802.93211,-924.9826184,-202.4781257,448.1323646,-213.8463936,0
00:11:06:186,354.172836,-1086.689428,7114.879849,-260.9733875,156.4993146,-111.4048814,0
00:11:06:436,1200.918951,-524.0146888,7526.841001,42.48108762,202.9631516,-104.4737372,0
00:11:06:691,-4902.028917,3971.81137,-10112.33788,-89.25983752,-2351.929312,-129.3546446,1
00:11:06:941,-2722.790499,1007.989861,114.6518767,27.59870665,-1419.831672,-134.1935559,0
00:11:07:192,3962.58206,-2848.16885,4956.407801,541.7298111,657.5904847,-52.87216028,0
00:11:07:446,1413.75938,-1347.112429,-5998.442389,-197.1754834,1219.028289,-102.7701577,1
00:11:07:695,-64.2411652,-37.68967295,120.918881,-295.1095011,797.8598398,-134.7433244,0
00:11:07:949,273.3222036,-166.167075,2326.320061,-69.26932206,-211.3629488,-94.34711307,0
00:11:08:202,-230.6898791,-56.78703441,-469.0825909,-279.6582497,192.7529374,-130.3508935,0
00:11:08:454,-54.41581435,-253.2560944,1599.834851,-97.85670517,-75.15934736,-105.1387876,0
00:11:08:708,94.79516069,-2009.675349,-441.2058856,-351.8421673,179.6310911,-145.5428887,0
00:11:08:961,426.7372579,-1611.00149,-970.6239146,-355.5103876,1060.99023,-196.0322825,1
00:11:09:208,129.1403738,551.8434413,1153.354875,13.25228225,251.380581,-137.4632994,0
00:11:09:463,-136.1538195,370.0501787,967.8009336,-157.0525133,-23.76281126,-115.5907247,0
00:11:09:715,79.01705891,-306.0898717,193.7576649,-141.1356303,103.4859128,-108.6381813,0
00:11:09:966,8.594950245,-554.5505894,235.2749913,-24.90130757,-92.37020311,-117.8967964,0
00:11:10:220,4.384723333,-457.7238127,515.4233398,-161.8670838,124.2492883,-130.2775956,0
00:11:10:473,-141.1816453,-86.81975955,380.1423554,-148.2144707,78.71146265,-107.4772191,0
00:11:10:725,-154.9562761,-300.04753,307.2675355,-153.3551901,36.4476416,-106.6111505,0
00:11:10:977,-19.54701605,-341.2393283,544.5475885,-180.4884873,78.96875163,-111.4105679,0
00:11:11:230,-80.1696031,-236.9775027,562.6973573,-102.8147712,55.50525469,-120.9450836,0
00:11:11:482,-98.50730497,-347.585513,547.6812542,-180.9255764,89.33959143,-126.0952313,0
00:11:11:734,-162.6963676,-410.745061,645.2789582,-149.2897588,32.53851951,-118.7713641,0
00:11:11:987,-110.6942382,-113.4157607,613.908872,-160.595546,119.0514173,-129.7727332,0
00:11:12:239,-112.1173322,-262.6382101,560.852566,-200.261018,13.09467791,-121.4668721,0
00:11:12:491,-156.6125163,-228.9785235,835.5744848,-59.10153449,120.4588548,-110.9421405,0
00:11:12:745,-71.2432559,-64.9498181,814.6992418,-265.9795786,129.9184944,-106.5829386,0
00:11:12:996,-285.8873935,-620.0881053,612.1730037,-2.23036578,-49.81053515,-97.78092956,0
00:11:13:248,-175.2702751,188.037253,1139.98386,-239.2611056,279.2088711,-114.398765,0
00:11:13:500,-295.7293686,-612.3270955,628.66801,-317.9848121,-183.9178801,-120.33341,0
00:11:13:753,-368.4767697,-182.8740721,1052.556769,274.8816607,269.133169,-137.8071703,0
00:11:14:005,-60.67309364,266.7978624,1343.130542,-979.1669164,77.69972773,-129.7421557,0
00:11:14:260,-395.744273,-3685.223007,-2533.826386,226.745729,-1158.427239,-116.797443,0
00:11:14:509,-236.2890106,2306.163619,-5733.91372,1286.200715,-3009.871681,-31.45552543,1
00:11:14:761,-1202.63406,5255.694422,-6757.722361,-734.1909249,-3409.78564,74.62901489,0
00:11:15:018,-1160.105499,-1559.921282,-2587.185505,-619.3583014,1213.923433,-235.7530452,1
00:11:15:270,-97.94465185,-854.6064813,1326.096309,-1538.493163,3846.208682,-320.5476354,1
00:11:15:520,-854.5702027,2217.137809,-4370.639816,-931.105041,-3108.303067,19.8467106,0
00:11:15:774,1304.318302,2710.210703,-4047.522843,795.2656883,518.9682007,-137.7193815,1
00:11:16:025,631.4757122,934.9599779,775.0108859,-848.9122876,1768.153328,-252.6105484,1
00:11:16:279,-1531.965818,-2956.732224,-2302.536262,20.64794916,-1366.027301,-25.42617377,1
00:11:16:529,1546.080808,-332.4318803,6.885084741,348.6403789,2536.141578,-77.35202628,0
00:11:16:781,1240.357362,1512.411683,2167.154801,-1356.092599,-262.1386573,-166.1275735,1
00:11:17:036,-598.8893021,-1348.772572,-3391.360911,-251.5617682,-1303.437512,-103.982223,0
00:11:17:285,-136.0222717,-2747.002341,3557.516245,582.0554065,2641.410968,-105.7067109,1
00:11:17:538,591.6555346,333.257586,10848.50095,148.9132305,-316.6130525,-75.77854718,1
00:11:17:788,-351.1256899,-574.7136664,2253.519652,547.2373984,-836.0705423,-72.01605068,1
00:11:18:045,-1200.132221,-3169.42872,732.2287781,429.227064,2508.586461,-193.5630831,1
00:11:18:298,-443.8090617,2385.596824,1211.591127,-560.6378514,-181.315106,-142.8045458,1
00:11:18:548,-3201.97244,1525.890195,-4504.067068,-50.97730602,-2708.052316,-23.95993672,1
00:11:18:795,2624.827594,923.0137105,71.29281157,-353.9662104,294.4528218,-20.97307379,1
00:11:19:056,5413.761715,5255.694422,1275.791081,-2314.826631,3182.551817,-190.4859096,1
00:11:19:308,-702.5329884,3034.48754,-4569.827282,-2181.146788,2892.187936,-387.9836643,0
00:11:19:556,-2046.923457,-1363.334586,-1171.126694,-119.6477092,308.2486842,-193.5580365,0
00:11:19:810,776.6082459,-322.7756025,2413.615846,-25.34006773,-616.1584185,-57.45363961,0
00:11:20:061,-1693.847704,-766.0522352,406.2331071,-101.0804286,155.336967,-145.4407514,0
00:11:20:314,-264.6314907,467.4332458,-905.0599676,-197.6165394,-89.60856812,-102.8276119,0
00:11:20:567,-809.1657876,-195.3591904,1381.145986,-94.46406231,188.2182326,-129.134044,0
00:11:20:818,217.6913506,-2107.584775,3362.101571,436.6776265,554.2137478,-154.5965256,0
00:11:21:070,3389.932806,-182.7014772,-437.7702704,217.5308449,580.9188908,-118.2630151,0
00:11:21:323,1370.710142,1965.831239,-2372.179332,-245.6960338,694.8464187,-153.1714868,1
00:11:21:575,-732.8535795,651.4646571,77.72721734,-403.1663316,257.6498446,-163.9633518,0
00:11:21:829,-861.9975702,-950.5036982,1225.873337,-245.6986414,180.4538468,-123.6537383,0
00:11:22:080,-657.370597,-421.8114508,1143.745667,-158.0967765,138.963672,-109.231821,0
00:11:22:332,-372.8000857,-95.28130368,543.8671057,-332.5175835,-67.13351672,-135.5516997,0
00:11:22:586,-571.8426847,-279.5618614,878.9322535,-207.3597201,116.6667281,-136.5688869,0
00:11:22:837,-533.1223603,-274.3028791,1237.123327,-127.582651,90.18660773,-130.1330778,0
00:11:23:089,-503.4137423,-335.1212067,836.2541139,-146.583339,14.22272396,-126.9701335,0
00:11:23:342,-561.4188957,-198.5334124,975.9099817,-160.0900962,111.2198675,-125.5862371,0
00:11:23:594,-521.9916873,-291.874881,968.5641666,-198.6448459,41.5332305,-117.2055033,0
00:11:23:846,-713.7362903,-374.3861711,926.1153022,-108.9779582,48.46342607,-106.6283003,0
00:11:24:099,-536.5703473,-347.1334189,715.3223189,-216.206036,82.31837429,-128.4981489,0
00:11:24:351,-562.1864808,-303.0166906,969.2210133,-82.52355822,-2.084121547,-105.5431569,0
00:11:24:603,-648.9302835,-96.33425578,890.220595,-227.8976548,136.3723864,-132.6337608,0
00:11:24:856,-423.201826,-371.9288172,759.7838446,-200.7165182,-27.98734487,-108.0752505,0
00:11:25:108,-814.0234418,-3.693440174,1407.887113,59.96509354,170.9457228,-81.57470084,0
00:11:25:360,-214.8320644,-277.189748,302.3798508,-586.3732711,168.3031856,-170.4752655,0
00:11:25:613,-739.0926482,-781.2029755,2391.738077,496.7178392,-250.946594,-36.24194121,0
00:11:25:865,384.2448206,326.8785762,2282.686151,220.608609,1912.387647,-168.5778667,0
00:11:26:118,5413.761715,-941.6840808,-6194.289889,-2314.826631,1766.737761,-375.4048083,1
00:11:26:373,5413.761715,-774.4174175,-7309.169665,-1956.576987,-1772.713066,-52.5059708,0
00:11:26:623,263.3502311,424.0618848,-1355.172783,-459.8880798,-451.3609051,-3.103073016,1
00:11:26:874,2617.843458,-1192.300295,900.5746764,-188.2545451,2125.212682,-164.2846188,1
00:11:27:129,4016.910164,1748.764309,-2547.925444,-930.5351436,1090.369842,-78.07505873,0
00:11:27:379,3399.689374,2963.304405,-7035.511866,-1416.543545,1116.927551,56.69395827,1
00:11:27:630,2245.322012,222.8789321,-3762.190909,543.5226684,1459.2784,47.65940518,0
00:11:27:882,-432.5732243,1053.746314,-1013.738042,678.9236971,-477.4919946,-95.0207092,0
00:11:28:134,2051.873038,-133.4691822,-226.4841174,68.51191574,352.7294863,-59.82370419,1
00:11:28:388,1442.781371,-30.83913194,1918.518812,222.5544879,1839.511063,-127.7777975,1
00:11:28:644,-2699.725591,753.1748466,-1137.92531,-2.366283787,-582.3355226,-154.2933363,0
00:11:28:894,1721.688613,-2235.60394,-2263.793744,618.7336642,-501.1884536,70.93977813,0
00:11:29:146,1191.952665,1227.745635,-2323.383679,-648.0956456,389.4157448,-132.5642872,0
00:11:29:401,-4480.6208,2902.621565,-3351.773461,-681.4244604,-201.2203477,-267.6549465,0
00:11:29:651,101.6056489,-3017.50892,2032.328194,1372.857556,1685.313324,20.50193308,1
00:11:29:904,2649.011565,-2691.132986,4175.505045,255.8053246,1246.721766,-22.04457705,0
00:11:30:157,-573.4109107,-5.806468749,803.7481212,-476.7166893,-474.5459154,-153.4299798,0
00:11:30:408,-397.4810306,-464.0767194,546.7840361,100.2431364,209.2311313,-92.12148665,0
00:11:30:660,-120.1344788,-182.654936,896.617645,-255.1986276,140.1701738,-115.544186,0
00:11:30:912,-639.9398653,-101.8534715,683.001438,-106.2366848,-83.41325489,-134.2071442,0
00:11:31:164,9.91282441,-256.2607351,894.4315928,-156.3043034,187.013509,-123.5469762,0
00:11:31:418,629.0142214,-374.4301307,469.5918461,-304.4917963,198.4535503,-146.7992767,0
00:11:31:669,50.74831302,36.39537025,212.196058,-135.5550844,119.3893394,-145.2614182,0
00:11:31:919,-464.7158239,193.8657774,975.3379069,-158.5885148,62.65399134,-128.479631,0
00:11:32:174,-69.6898231,-645.3033168,1624.634401,-68.62038314,284.6558601,-128.9466178,0
00:11:32:425,-56.46373559,-250.7945729,767.0135239,-117.5675452,213.6192616,-134.3929465,0
00:11:32:678,-188.0685179,81.05200383,117.8572897,-194.2416389,25.78992572,-128.7143529,0
00:11:32:931,-155.0243755,-397.3692076,414.9364336,-139.4325842,73.7274707,-143.3373603,0
00:11:33:183,-177.6750503,-130.3125133,499.784464,-184.1820409,68.96083584,-145.8716825,0
00:11:33:434,-205.1274703,-59.10853042,640.3346277,-165.3234629,53.751532,-97.56753438,0
00:11:33:688,-226.6939291,-265.1877555,756.0183106,-135.6677305,40.74107476,-100.85876,0
00:11:33:940,-136.1367457,-142.3693845,754.8256846,-161.0378995,59.27149981,-139.682135,0
00:11:34:192,-199.392599,-70.55295156,847.4411393,-145.7531043,77.51081492,-111.204242,0
00:11:34:444,-238.1968914,-114.4604738,859.8317143,-144.7541166,61.4366898,-94.56574547,0
00:11:34:697,-121.6267091,-142.3374124,737.9834021,-135.6464686,71.74611837,-125.159084,0
00:11:34:949,-58.64806772,-177.492136,786.3816532,-175.3015139,57.12888577,-120.7009688,0
00:11:35:202,-27.15689094,-185.933134,830.3062795,-174.7707424,63.75856892,-112.4368591,0
00:11:35:454,-87.83519509,-62.17795816,744.3372913,-140.6039967,48.23959332,-117.8670521,0
00:11:35:706,-39.24789576,-152.3392581,847.0410377,-216.574918,65.72491538,-109.3532705,0
00:11:35:959,-152.5212037,-111.2341952,617.7370871,-123.2114698,80.59442004,-128.273896,0
00:11:36:211,-25.68653117,-115.7344872,961.8245221,-190.8858891,49.1900381,-137.4908196,0
00:11:36:464,54.43846885,-109.5330425,713.2379878,-176.4202594,141.334267,-126.8510667,0
00:11:36:715,-268.2783692,-66.36151074,600.6491945,-63.27625112,79.14691367,-111.9896063,0
00:11:36:968,298.4702432,-596.3082446,1128.414075,-364.5101858,7.600722114,-116.3651251,0
00:11:37:218,-112.2097919,293.2509877,-977.8361582,241.8810496,209.0042938,-143.5734407,0
00:11:37:473,-235.2621437,-806.48447,2933.055038,360.5831153,731.1749194,-84.22854725,0
00:11:37:729,-953.5171523,-3342.819225,2685.816441,-368.1869629,-1406.377602,-45.78094987,0
00:11:37:978,-2601.417489,336.5730156,-8023.844701,1005.744986,-3409.78564,7.660202935,0
00:11:38:228,826.7631571,3420.113881,-4542.967946,1404.129352,-1881.297413,48.43869004,1
00:11:38:484,144.3128932,2228.219653,-3283.133272,-757.895532,-86.00007819,-116.5586835,1
00:11:38:739,-4075.26882,2440.424828,-8346.290116,-713.1758027,-1409.698188,-141.8249519,0
00:11:38:982,-451.9225702,972.0263071,-1411.18566,934.7538095,-186.2952317,-36.3119668,0
00:11:39:240,2054.860052,-845.8786695,-3034.788256,599.4049852,-948.5660741,-46.15200773,0
00:11:39:490,-912.6514915,778.4455594,-4851.448487,-303.7230281,-936.1660534,-122.3331305,0
00:11:39:743,-2510.906055,1172.510678,-1978.409562,199.4439576,-40.12102938,-137.0750528,1
00:11:39:996,-511.2256032,59.60539628,-4434.072279,732.3537701,-1857.383302,2.796524377,0
00:11:40:248,-295.1231579,-764.9653901,3533.511011,-96.21806753,-1045.482665,-98.41499357,0
00:11:40:504,-4860.088332,-1408.547532,7833.99348,-307.1578742,641.5000133,-190.8665248,0
00:11:40:754,-4293.651682,-407.8634123,-792.4954359,685.8289365,480.3628796,46.75982816,1
00:11:41:003,4104.570261,-1379.094174,-5257.527248,209.9172313,-216.7037177,56.13067761,1
00:11:41:260,1311.18671,-1082.678973,417.3879447,-508.4564072,-2069.470643,-99.44448253,1
00:11:41:514,-4902.028917,2422.260801,7804.407989,230.269461,-1862.290913,-154.0581367,1
00:11:41:764,-3405.91449,1091.924777,2063.160011,330.6251984,472.9158537,-152.4916665,0
00:11:42:014,1816.921947,-475.0040147,-2648.553418,-271.3610209,405.6692713,-105.9318277,0
00:11:42:268,-746.3602244,380.6593537,1410.487925,-286.7416794,-156.3220829,-123.3076093,0
00:11:42:520,334.1147899,-180.4738091,-9.518878549,-160.6932602,208.3330849,-132.4526901,0
00:11:42:770,275.9551496,29.16514004,1037.820267,-102.0821615,163.4009239,-79.42750487,0
00:11:43:021,265.1488994,226.4078282,3519.124576,65.97740821,170.829853,-68.43698357,0
00:11:43:275,741.3537348,59.37402963,733.7439923,-42.39264334,-138.2090426,-88.72896289,1
00:11:43:530,-136.1022421,33.00998956,559.5022929,-229.9876501,-33.58095971,-106.3828941,0
00:11:43:780,212.0587106,-128.1787444,911.7013549,-155.4637323,139.5049239,-136.5692183,0
00:11:44:034,140.4092013,27.38227858,195.883684,-165.4875576,-88.6434132,-122.4620422,0
00:11:44:286,-18.54965999,-9.455626947,411.146207,-191.9815531,130.2398409,-97.38100901,0
00:11:44:538,129.7755026,77.41805251,-57.55425063,-140.0835527,119.2097061,-125.5843182,0
00:11:44:792,87.71192397,56.53335734,233.150979,-165.6196992,69.29483652,-113.8214346,0
00:11:45:042,177.7759838,-110.1183375,796.0527059,-173.3972025,118.5915798,-94.51255195,0
00:11:45:295,64.9988552,23.19300865,439.8139679,-162.5345551,4.265918161,-126.4100984,0
00:11:45:547,-13.50350729,17.88524316,426.0096939,-155.3204298,103.326971,-133.8372933,0
00:11:45:800,-66.22501418,-58.98239166,508.9261652,-164.3817648,62.46028862,-120.8063985,0
00:11:46:052,37.40374651,15.88635706,340.215595,-149.439825,59.25921528,-123.8916352,0
00:11:46:304,127.8444338,-32.70475491,495.6269002,-145.4063518,118.8797373,-120.707885,0
00:11:46:557,-92.19746676,7.566128617,288.863157,-162.6501556,-14.81162243,-107.9171288,0
00:11:46:809,128.4092317,81.57990643,373.5214103,-147.0940833,148.7184817,-128.4566632,0
00:11:47:061,64.89224568,-229.2043906,524.0614185,-175.6246221,-14.10733104,-141.1096655,0
00:11:47:314,-120.1105509,47.48361726,140.2386821,-130.1084033,77.80555001,-119.645128,0
00:11:47:565,187.1078996,-22.73429128,833.1815217,-204.4485283,206.9580864,-99.39325879,0
00:11:47:818,-439.1231972,-107.7746002,-198.2727988,-145.9825356,-256.6608926,-105.5704711,0
00:11:48:071,521.8184583,262.5221071,1076.220077,-98.50940442,644.6697749,-160.5665554,0
00:11:48:325,3199.952454,-1210.498029,3495.224992,-601.7745341,1055.513192,-146.2162143,0
00:11:48:577,1746.923984,-715.2228298,-1176.700866,-106.1342268,1152.404386,-155.4915359,0
00:11:48:830,-1907.214693,361.2836421,-1927.384665,540.9454902,1119.579904,-193.1486466,0
00:11:49:086,-1607.063826,-1162.10011,1151.730019,-394.1269649,-556.4732649,-102.3622941,0
00:11:49:332,124.1110854,-912.3614556,2033.196802,-499.9369862,148.5182967,-89.25633005,0
00:11:49:584,636.152547,-5.594921869,968.9028651,241.1726011,529.628276,-67.42931668,1
00:11:49:836,1083.394573,946.0540807,-4314.56682,233.5683763,-697.6932386,12.90328732,1
00:11:50:090,162.5010222,1227.280595,-2329.875413,-54.48529357,381.4418482,-25.87274137,0
00:11:50:341,970.9553331,606.9652898,-338.5307246,-1002.948285,1039.286219,-158.8287769,1
00:11:50:595,3438.883168,-56.96027411,-2014.01536,-492.8734481,937.0205517,-206.2240045,0
00:11:50:847,1482.910523,-1305.020973,2851.623087,810.3914723,447.2559948,-99.74368413,0
00:11:51:099,-507.5301108,-179.7440632,2007.815999,-449.2582061,-409.9432745,-150.503655,0
00:11:51:354,246.9832994,192.0447805,-445.9408461,-282.58708,-11.28918193,-116.1648477,1
00:11:51:603,-117.1667601,-536.7264887,925.5982598,479.7190821,154.4472195,-17.43539511,1
00:11:51:859,819.1263338,-947.8318894,1355.116984,-493.8071878,46.18414137,-116.5276413,0
00:11:52:108,570.6253527,-1142.522931,2322.253336,204.8100405,-704.8913343,-65.78890129,0
00:11:52:364,-1540.643666,431.9478441,-103.5484059,-62.55723987,-1562.076902,-109.8220289,1
00:11:52:615,182.0062681,-881.1351395,235.1468604,-881.0945952,-236.3360232,-202.2039748,1
00:11:52:868,746.2084523,8.859211299,-756.6741037,-748.9140366,-57.8302155,-173.2125492,0
00:11:53:119,-515.6274897,2807.454795,-4695.614878,-1252.578663,-957.3365381,-217.165824,0
00:11:53:370,-317.4239938,193.4499738,-608.8470233,-216.6460391,0.270658794,-129.6748962,0
00:11:53:620,-320.6910655,-431.4257468,1165.645377,345.3727942,313.2796403,-78.2358236,0
00:11:53:874,260.9038636,479.9209688,-487.2593508,-373.4330608,8.681779038,-136.456221,0
00:11:54:127,-562.4992004,-230.7917267,543.3511914,-88.94545502,49.41993802,-128.6259404,0
00:11:54:376,313.8041918,-362.8186013,720.7507066,52.89880997,106.7033333,-92.08057576,0
00:11:54:632,2551.443392,-852.0977624,1271.706215,-68.77141687,457.2169875,-53.44312281,1
00:11:54:884,434.1409218,-179.2870094,531.1685886,-113.9454481,178.2179478,-109.0385789,0
00:11:55:136,-642.4031487,-451.5627546,986.2462416,-200.7423786,-58.88763702,-148.7283352,1
00:11:55:390,53.13343863,-1192.784376,3168.732796,-224.4293571,160.500346,-103.3845027,0
00:11:55:639,-280.864859,-7.186442196,1356.059477,-193.45206,158.253134,-102.1339688,0
00:11:55:892,27.89317897,-233.7840651,-638.6644695,-85.52356389,223.8622387,-113.9371768,0
00:11:56:147,-116.7178851,-282.434989,-395.800224,-166.4552873,199.723499,-114.6961062,0
00:11:56:396,-222.0722461,557.2724216,-309.948671,-163.1853059,59.61076484,-132.7671267,0
00:11:56:650,-93.64644968,48.76964356,-230.495077,-74.41508781,44.80620931,-134.9795549,0
00:11:56:903,-329.0373762,-46.87888322,-325.2789193,-154.6563355,50.69660378,-124.6971849,0
00:11:57:155,-140.8807398,124.6018654,-112.6019013,-138.8131556,77.48500672,-117.4383378,0
00:11:57:407,-175.9655353,40.99003464,-7.821473823,-148.918749,69.43251049,-111.6947384,0
00:11:57:660,-250.2543816,122.1790799,-138.3354233,-163.6789143,55.07067736,-123.3955044,0
00:11:57:912,-127.6186216,144.8669142,184.1268343,-133.1203804,102.2732163,-133.2343806,0
00:11:58:164,-262.4545368,279.2916927,-126.9295976,-217.3145846,40.11498408,-121.1311803,0
00:11:58:416,-169.902724,33.06228103,183.5691588,-82.30262934,83.76658174,-94.03099529,0
00:11:58:669,-365.8043789,213.732921,41.19925782,-206.9146509,75.44273946,-120.6275262,0
00:11:58:921,-297.7655077,63.11922336,27.37603156,-160.3185576,-6.917956116,-122.2759492,0
00:11:59:173,-206.7009944,88.48665035,614.297062,-12.88322897,202.7987772,-89.04226145,0
00:11:59:426,-519.635766,570.287852,-1349.405716,-363.453884,3.650654843,-143.3909984,0
00:11:59:678,324.9329882,-563.9864408,984.3044309,294.324088,249.9158693,-88.16423864,0
00:11:59:928,-1072.84305,1778.806109,-2957.356886,-857.5672802,92.19551493,-158.7859544,0
00:12:00:187,-2240.76829,4407.690569,-11995.05099,-2314.826631,-1779.543569,-310.3596299,0
00:12:00:431,1043.919753,1961.061126,910.447166,-347.9386201,-955.8138516,-85.05645065,1
00:12:00:687,2099.73538,402.9809617,10840.90529,1209.157218,1650.420772,1.51672778,1
00:12:00:940,73.29734758,558.4484848,-185.7260595,1198.88721,1566.542977,-59.52229295,1
00:12:01:192,-1875.102825,1588.776175,-6325.300784,892.315185,718.4154142,-40.27303305,1
00:12:01:444,-1647.690721,616.9690839,-3531.32007,-448.377359,656.5330117,-164.5639898,0
00:12:01:695,473.9818975,-1609.195748,-586.1837741,-339.9932903,450.3191689,-135.1724899,0
00:12:01:947,531.1304043,-198.5947992,-935.62314,-98.41065587,-83.79778059,-75.5067719,1
00:12:02:201,1813.507716,1827.894589,-1575.640107,-522.9593405,981.2352134,-131.8035603,0
00:12:02:451,984.2129277,1120.494726,-3801.629499,167.0136601,-255.8046224,-12.43291794,0
00:12:02:709,-2711.231416,-714.7686927,-3166.117363,494.0720884,-2844.237283,4.302732133,0
00:12:02:958,1098.148906,411.756484,3552.203755,-897.1067775,1376.514949,-175.9780187,1
00:12:03:214,2143.754816,-1050.251699,3112.554101,-734.5427884,69.12365973,-21.11420399,1
00:12:03:467,-2424.48864,-4970.245117,1020.233241,1049.862529,-3409.78564,144.8572405,1
00:12:03:719,-1361.250241,-2719.919749,292.8242576,265.8722613,-1533.847287,-110.3851718,0
00:12:03:969,-1002.917665,1704.607987,-4185.445947,-867.3670825,1119.660577,-210.5425095,0
00:12:04:222,3208.6757,684.4090483,-673.6255012,-181.5756385,1582.65953,-152.0086605,0
00:12:04:474,5413.761715,-2179.231716,4899.77114,187.5374872,3522.736135,-170.0488335,1
00:12:04:725,1233.655586,-1156.209045,1348.404993,-13.68150227,466.7105143,-113.6357473,0
00:12:04:979,-1504.567952,682.1434629,-1133.2855,-201.5586461,-552.6802115,-103.1979387,0
00:12:05:229,487.3934107,91.20760871,21.28851354,-234.4866482,335.5481627,-135.2902209,0
00:12:05:483,-758.6810138,168.6660693,395.9145975,2.682697287,12.27190453,-123.7612874,0
00:12:05:734,-17.83888096,494.792249,-1052.019955,-384.6963881,36.13022524,-74.43942474,0
00:12:05:986,216.3991009,802.3554058,-2761.862721,-1319.90971,-773.3690757,-60.0722893,0
00:12:06:241,-193.4068375,31.61720404,-384.6729295,-886.7263949,-523.4621458,-114.4773893,0
00:12:06:489,-102.0003066,-217.7406987,-243.7917876,-22.37377758,36.45270147,-128.90686,0
